date,market,crop,price_rwf
2019-03-17,Karongi,maize,428.0
2019-03-24,Karongi,maize,466.0
2019-03-31,Karongi,maize,425.0
2019-04-07,Karongi,maize,434.0
2019-04-14,Karongi,maize,444.0
2019-04-21,Karongi,maize,474.0
2019-04-28,Karongi,maize,503.0
2019-05-05,Karongi,maize,471.0
2019-05-12,Karongi,maize,478.0
2019-05-19,Karongi,maize,486.0
2019-05-26,Karongi,maize,504.0
2019-06-02,Karongi,maize,488.0
2019-06-09,Karongi,maize,488.0
2019-06-16,Karongi,maize,472.0
2019-06-23,Karongi,maize,485.0
2019-06-30,Karongi,maize,516.0
2019-07-07,Karongi,maize,492.0
2019-07-14,Karongi,maize,472.0
2019-07-21,Karongi,maize,504.0
2019-07-28,Karongi,maize,464.0
2019-08-04,Karongi,maize,496.0
2019-08-11,Karongi,maize,488.0
2019-08-18,Karongi,maize,455.0
2019-08-25,Karongi,maize,417.0
2019-09-01,Karongi,maize,482.0
2019-09-08,Karongi,maize,438.0
2019-09-15,Karongi,maize,416.0
2019-09-22,Karongi,maize,432.0
2019-09-29,Karongi,maize,419.0
2019-10-06,Karongi,maize,427.0
2019-10-13,Karongi,maize,382.0
2019-10-20,Karongi,maize,394.0
2019-10-27,Karongi,maize,360.0
2019-11-03,Karongi,maize,386.0
2019-11-10,Karongi,maize,369.0
2019-11-17,Karongi,maize,371.0
2019-11-24,Karongi,maize,361.0
2019-12-01,Karongi,maize,361.0
2019-12-08,Karongi,maize,349.0
2019-12-15,Karongi,maize,381.0
2019-12-22,Karongi,maize,396.0
2019-12-29,Karongi,maize,360.0
2020-01-05,Karongi,maize,372.0
2020-01-12,Karongi,maize,370.0
2020-01-19,Karongi,maize,364.0
2020-01-26,Karongi,maize,337.0
2020-02-02,Karongi,maize,348.0
2020-02-09,Karongi,maize,363.0
2020-02-16,Karongi,maize,342.0
2020-02-23,Karongi,maize,415.0
2020-03-01,Karongi,maize,404.0
2020-03-08,Karongi,maize,436.0
2020-03-15,Karongi,maize,404.0
2020-03-22,Karongi,maize,419.0
2020-03-29,Karongi,maize,462.0
2020-04-05,Karongi,maize,508.0
2020-04-12,Karongi,maize,465.0
2020-04-19,Karongi,maize,501.0
2020-04-26,Karongi,maize,482.0
2020-05-03,Karongi,maize,498.0
2020-05-10,Karongi,maize,525.0
2020-05-17,Karongi,maize,499.0
2020-05-24,Karongi,maize,495.0
2020-05-31,Karongi,maize,536.0
2020-06-07,Karongi,maize,512.0
2020-06-14,Karongi,maize,531.0
2020-06-21,Karongi,maize,496.0
2020-06-28,Karongi,maize,533.0
2020-07-05,Karongi,maize,507.0
2020-07-12,Karongi,maize,505.0
2020-07-19,Karongi,maize,494.0
2020-07-26,Karongi,maize,476.0
2020-08-02,Karongi,maize,480.0
2020-08-09,Karongi,maize,464.0
2020-08-16,Karongi,maize,483.0
2020-08-23,Karongi,maize,453.0
2020-08-30,Karongi,maize,420.0
2020-09-06,Karongi,maize,412.0
2020-09-13,Karongi,maize,402.0
2020-09-20,Karongi,maize,439.0
2020-09-27,Karongi,maize,397.0
2020-10-04,Karongi,maize,416.0
2020-10-11,Karongi,maize,405.0
2020-10-18,Karongi,maize,395.0
2020-10-25,Karongi,maize,399.0
2020-11-01,Karongi,maize,387.0
2020-11-08,Karongi,maize,328.0
2020-11-15,Karongi,maize,370.0
2020-11-22,Karongi,maize,382.0
2020-11-29,Karongi,maize,403.0
2020-12-06,Karongi,maize,405.0
2020-12-13,Karongi,maize,347.0
2020-12-20,Karongi,maize,368.0
2020-12-27,Karongi,maize,348.0
2021-01-03,Karongi,maize,411.0
2021-01-10,Karongi,maize,393.0
2021-01-17,Karongi,maize,381.0
2021-01-24,Karongi,maize,379.0
2021-01-31,Karongi,maize,405.0
2021-02-07,Karongi,maize,409.0
2021-02-14,Karongi,maize,412.0
2021-02-21,Karongi,maize,404.0
2021-02-28,Karongi,maize,395.0
2021-03-07,Karongi,maize,423.0
2021-03-14,Karongi,maize,464.0
2021-03-21,Karongi,maize,453.0
2021-03-28,Karongi,maize,459.0
2021-04-04,Karongi,maize,497.0
2021-04-11,Karongi,maize,515.0
2021-04-18,Karongi,maize,476.0
2021-04-25,Karongi,maize,492.0
2021-05-02,Karongi,maize,510.0
2021-05-09,Karongi,maize,517.0
2021-05-16,Karongi,maize,503.0
2021-05-23,Karongi,maize,552.0
2021-05-30,Karongi,maize,527.0
2021-06-06,Karongi,maize,533.0
2021-06-13,Karongi,maize,557.0
2021-06-20,Karongi,maize,515.0
2021-06-27,Karongi,maize,520.0
2021-07-04,Karongi,maize,499.0
2021-07-11,Karongi,maize,516.0
2021-07-18,Karongi,maize,486.0
2021-07-25,Karongi,maize,524.0
2021-08-01,Karongi,maize,513.0
2021-08-08,Karongi,maize,493.0
2021-08-15,Karongi,maize,489.0
2021-08-22,Karongi,maize,498.0
2021-08-29,Karongi,maize,454.0
2021-09-05,Karongi,maize,476.0
2021-09-12,Karongi,maize,477.0
2021-09-19,Karongi,maize,422.0
2021-09-26,Karongi,maize,460.0
2021-10-03,Karongi,maize,410.0
2021-10-10,Karongi,maize,432.0
2021-10-17,Karongi,maize,405.0
2021-10-24,Karongi,maize,447.0
2021-10-31,Karongi,maize,392.0
2021-11-07,Karongi,maize,384.0
2021-11-14,Karongi,maize,414.0
2021-11-21,Karongi,maize,400.0
2021-11-28,Karongi,maize,377.0
2021-12-05,Karongi,maize,420.0
2021-12-12,Karongi,maize,372.0
2021-12-19,Karongi,maize,391.0
2021-12-26,Karongi,maize,401.0
2022-01-02,Karongi,maize,436.0
2022-01-09,Karongi,maize,441.0
2022-01-16,Karongi,maize,438.0
2022-01-23,Karongi,maize,415.0
2022-01-30,Karongi,maize,375.0
2022-02-06,Karongi,maize,443.0
2022-02-13,Karongi,maize,468.0
2022-02-20,Karongi,maize,469.0
2022-02-27,Karongi,maize,460.0
2022-03-06,Karongi,maize,442.0
2022-03-13,Karongi,maize,495.0
2022-03-20,Karongi,maize,550.0
2022-03-27,Karongi,maize,495.0
2022-04-03,Karongi,maize,518.0
2022-04-10,Karongi,maize,565.0
2022-04-17,Karongi,maize,546.0
2022-04-24,Karongi,maize,539.0
2022-05-01,Karongi,maize,605.0
2022-05-08,Karongi,maize,590.0
2022-05-15,Karongi,maize,579.0
2022-05-22,Karongi,maize,568.0
2022-05-29,Karongi,maize,631.0
2022-06-05,Karongi,maize,601.0
2022-06-12,Karongi,maize,628.0
2022-06-19,Karongi,maize,618.0
2022-06-26,Karongi,maize,590.0
2022-07-03,Karongi,maize,594.0
2022-07-10,Karongi,maize,627.0
2022-07-17,Karongi,maize,623.0
2022-07-24,Karongi,maize,555.0
2022-07-31,Karongi,maize,595.0
2022-08-07,Karongi,maize,578.0
2022-08-14,Karongi,maize,554.0
2022-08-21,Karongi,maize,571.0
2022-08-28,Karongi,maize,532.0
2022-09-04,Karongi,maize,542.0
2022-09-11,Karongi,maize,527.0
2022-09-18,Karongi,maize,524.0
2022-09-25,Karongi,maize,524.0
2022-10-02,Karongi,maize,498.0
2022-10-09,Karongi,maize,540.0
2022-10-16,Karongi,maize,512.0
2022-10-23,Karongi,maize,530.0
2022-10-30,Karongi,maize,487.0
2022-11-06,Karongi,maize,469.0
2022-11-13,Karongi,maize,509.0
2022-11-20,Karongi,maize,461.0
2022-11-27,Karongi,maize,466.0
2022-12-04,Karongi,maize,478.0
2022-12-11,Karongi,maize,440.0
2022-12-18,Karongi,maize,478.0
2022-12-25,Karongi,maize,477.0
2023-01-01,Karongi,maize,487.0
2023-01-08,Karongi,maize,475.0
2023-01-15,Karongi,maize,483.0
2023-01-22,Karongi,maize,458.0
2023-01-29,Karongi,maize,446.0
2023-02-05,Karongi,maize,500.0
2023-02-12,Karongi,maize,435.0
2023-02-19,Karongi,maize,442.0
2023-02-26,Karongi,maize,486.0
2023-03-05,Karongi,maize,508.0
2023-03-12,Karongi,maize,521.0
2023-03-19,Karongi,maize,545.0
2023-03-26,Karongi,maize,496.0
2023-04-02,Karongi,maize,523.0
2023-04-09,Karongi,maize,505.0
2023-04-16,Karongi,maize,562.0
2023-04-23,Karongi,maize,525.0
2023-04-30,Karongi,maize,536.0
2023-05-07,Karongi,maize,570.0
2023-05-14,Karongi,maize,584.0
2023-05-21,Karongi,maize,565.0
2023-05-28,Karongi,maize,581.0
2023-06-04,Karongi,maize,579.0
2023-06-11,Karongi,maize,565.0
2023-06-18,Karongi,maize,548.0
2023-06-25,Karongi,maize,578.0
2023-07-02,Karongi,maize,568.0
2023-07-09,Karongi,maize,570.0
2023-07-16,Karongi,maize,555.0
2023-07-23,Karongi,maize,522.0
2023-07-30,Karongi,maize,551.0
2023-08-06,Karongi,maize,529.0
2023-08-13,Karongi,maize,513.0
2023-08-20,Karongi,maize,509.0
2023-08-27,Karongi,maize,493.0
2023-09-03,Karongi,maize,509.0
2023-09-10,Karongi,maize,456.0
2023-09-17,Karongi,maize,456.0
2023-09-24,Karongi,maize,460.0
2023-10-01,Karongi,maize,488.0
2023-10-08,Karongi,maize,470.0
2023-10-15,Karongi,maize,412.0
2023-10-22,Karongi,maize,462.0
2023-10-29,Karongi,maize,456.0
2023-11-05,Karongi,maize,400.0
2023-11-12,Karongi,maize,370.0
2023-11-19,Karongi,maize,413.0
2023-11-26,Karongi,maize,433.0
2023-12-03,Karongi,maize,441.0
2023-12-10,Karongi,maize,394.0
2023-12-17,Karongi,maize,444.0
2023-12-24,Karongi,maize,370.0
2023-12-31,Karongi,maize,408.0
2024-01-07,Karongi,maize,404.0
2024-01-14,Karongi,maize,434.0
2024-01-21,Karongi,maize,439.0
2024-01-28,Karongi,maize,435.0
2024-02-04,Karongi,maize,390.0
2024-02-11,Karongi,maize,436.0
2024-02-18,Karongi,maize,435.0
2024-02-25,Karongi,maize,399.0
2024-03-03,Karongi,maize,403.0
2024-03-10,Karongi,maize,502.0
2024-03-17,Karongi,maize,487.0
2024-03-24,Karongi,maize,474.0
2024-03-31,Karongi,maize,503.0
2024-04-07,Karongi,maize,522.0
2024-04-14,Karongi,maize,520.0
2024-04-21,Karongi,maize,499.0
2024-04-28,Karongi,maize,570.0
2024-05-05,Karongi,maize,558.0
2024-05-12,Karongi,maize,537.0
2024-05-19,Karongi,maize,541.0
2024-05-26,Karongi,maize,556.0
2024-06-02,Karongi,maize,529.0
2024-06-09,Karongi,maize,557.0
2024-06-16,Karongi,maize,525.0
2024-06-23,Karongi,maize,547.0
2024-06-30,Karongi,maize,524.0
2024-07-07,Karongi,maize,525.0
2024-07-14,Karongi,maize,573.0
2024-07-21,Karongi,maize,538.0
2024-07-28,Karongi,maize,535.0
2024-08-04,Karongi,maize,486.0
2024-08-11,Karongi,maize,505.0
2024-08-18,Karongi,maize,518.0
2024-08-25,Karongi,maize,504.0
2024-09-01,Karongi,maize,454.0
2024-09-08,Karongi,maize,490.0
2024-09-15,Karongi,maize,485.0
2024-09-22,Karongi,maize,494.0
2024-09-29,Karongi,maize,449.0
2024-10-06,Karongi,maize,412.0
2024-10-13,Karongi,maize,428.0
2024-10-20,Karongi,maize,420.0
2024-10-27,Karongi,maize,448.0
2024-11-03,Karongi,maize,381.0
2024-11-10,Karongi,maize,420.0
2024-11-17,Karongi,maize,452.0
2024-11-24,Karongi,maize,423.0
2024-12-01,Karongi,maize,436.0
2024-12-08,Karongi,maize,387.0
2024-12-15,Karongi,maize,388.0
2024-12-22,Karongi,maize,447.0
2024-12-29,Karongi,maize,425.0
2018-01-07,Ngororero,maize,345.0
2018-01-14,Ngororero,maize,322.0
2018-01-21,Ngororero,maize,347.0
2018-01-28,Ngororero,maize,325.0
2018-02-04,Ngororero,maize,373.0
2018-02-11,Ngororero,maize,406.0
2018-02-18,Ngororero,maize,369.0
2018-02-25,Ngororero,maize,354.0
2018-03-04,Ngororero,maize,325.0
2018-03-11,Ngororero,maize,381.0
2018-03-18,Ngororero,maize,451.0
2018-03-25,Ngororero,maize,410.0
2018-04-01,Ngororero,maize,435.0
2018-04-08,Ngororero,maize,462.0
2018-04-15,Ngororero,maize,485.0
2018-04-22,Ngororero,maize,459.0
2018-04-29,Ngororero,maize,461.0
2018-05-06,Ngororero,maize,477.0
2018-05-13,Ngororero,maize,468.0
2018-05-20,Ngororero,maize,472.0
2018-05-27,Ngororero,maize,494.0
2018-06-03,Ngororero,maize,491.0
2018-06-10,Ngororero,maize,529.0
2018-06-17,Ngororero,maize,496.0
2018-06-24,Ngororero,maize,508.0
2018-07-01,Ngororero,maize,462.0
2018-07-08,Ngororero,maize,489.0
2018-07-15,Ngororero,maize,461.0
2018-07-22,Ngororero,maize,477.0
2018-07-29,Ngororero,maize,477.0
2018-08-05,Ngororero,maize,460.0
2018-08-12,Ngororero,maize,498.0
2018-08-19,Ngororero,maize,472.0
2018-08-26,Ngororero,maize,459.0
2018-09-02,Ngororero,maize,443.0
2018-09-09,Ngororero,maize,454.0
2018-09-16,Ngororero,maize,385.0
2018-09-23,Ngororero,maize,430.0
2018-09-30,Ngororero,maize,377.0
2018-10-07,Ngororero,maize,378.0
2018-10-14,Ngororero,maize,392.0
2018-10-21,Ngororero,maize,398.0
2018-10-28,Ngororero,maize,347.0
2018-11-04,Ngororero,maize,356.0
2018-11-11,Ngororero,maize,363.0
2018-11-18,Ngororero,maize,355.0
2018-11-25,Ngororero,maize,372.0
2018-12-02,Ngororero,maize,419.0
2018-12-09,Ngororero,maize,361.0
2018-12-16,Ngororero,maize,340.0
2018-12-23,Ngororero,maize,331.0
2018-12-30,Ngororero,maize,352.0
2019-01-06,Ngororero,maize,337.0
2019-01-13,Ngororero,maize,364.0
2019-01-20,Ngororero,maize,366.0
2019-01-27,Ngororero,maize,351.0
2019-02-03,Ngororero,maize,401.0
2019-02-10,Ngororero,maize,353.0
2019-02-17,Ngororero,maize,370.0
2019-02-24,Ngororero,maize,391.0
2019-03-03,Ngororero,maize,403.0
2019-03-10,Ngororero,maize,450.0
2019-03-17,Ngororero,maize,443.0
2019-03-24,Ngororero,maize,463.0
2019-03-31,Ngororero,maize,438.0
2019-04-07,Ngororero,maize,478.0
2019-04-14,Ngororero,maize,485.0
2019-04-21,Ngororero,maize,503.0
2019-04-28,Ngororero,maize,448.0
2019-05-05,Ngororero,maize,465.0
2019-05-12,Ngororero,maize,502.0
2019-05-19,Ngororero,maize,440.0
2019-05-26,Ngororero,maize,502.0
2019-06-02,Ngororero,maize,517.0
2019-06-09,Ngororero,maize,487.0
2019-06-16,Ngororero,maize,489.0
2019-06-23,Ngororero,maize,475.0
2019-06-30,Ngororero,maize,483.0
2019-07-07,Ngororero,maize,481.0
2019-07-14,Ngororero,maize,473.0
2019-07-21,Ngororero,maize,467.0
2019-07-28,Ngororero,maize,470.0
2019-08-04,Ngororero,maize,463.0
2019-08-11,Ngororero,maize,497.0
2019-08-18,Ngororero,maize,446.0
2019-08-25,Ngororero,maize,452.0
2019-09-01,Ngororero,maize,428.0
2019-09-08,Ngororero,maize,419.0
2019-09-15,Ngororero,maize,390.0
2019-09-22,Ngororero,maize,384.0
2019-09-29,Ngororero,maize,383.0
2019-10-06,Ngororero,maize,406.0
2019-10-13,Ngororero,maize,415.0
2019-10-20,Ngororero,maize,354.0
2019-10-27,Ngororero,maize,372.0
2019-11-03,Ngororero,maize,348.0
2019-11-10,Ngororero,maize,364.0
2019-11-17,Ngororero,maize,386.0
2019-11-24,Ngororero,maize,355.0
2019-12-01,Ngororero,maize,365.0
2019-12-08,Ngororero,maize,393.0
2019-12-15,Ngororero,maize,375.0
2019-12-22,Ngororero,maize,353.0
2019-12-29,Ngororero,maize,373.0
2020-01-05,Ngororero,maize,346.0
2020-01-12,Ngororero,maize,370.0
2020-01-19,Ngororero,maize,373.0
2020-01-26,Ngororero,maize,340.0
2020-02-02,Ngororero,maize,376.0
2020-02-09,Ngororero,maize,375.0
2020-02-16,Ngororero,maize,393.0
2020-02-23,Ngororero,maize,404.0
2020-03-01,Ngororero,maize,406.0
2020-03-08,Ngororero,maize,431.0
2020-03-15,Ngororero,maize,463.0
2020-03-22,Ngororero,maize,437.0
2020-03-29,Ngororero,maize,437.0
2020-04-05,Ngororero,maize,410.0
2020-04-12,Ngororero,maize,477.0
2020-04-19,Ngororero,maize,469.0
2020-04-26,Ngororero,maize,498.0
2020-05-03,Ngororero,maize,460.0
2020-05-10,Ngororero,maize,489.0
2020-05-17,Ngororero,maize,514.0
2020-05-24,Ngororero,maize,488.0
2020-05-31,Ngororero,maize,517.0
2020-06-07,Ngororero,maize,500.0
2020-06-14,Ngororero,maize,510.0
2020-06-21,Ngororero,maize,520.0
2020-06-28,Ngororero,maize,524.0
2020-07-05,Ngororero,maize,503.0
2020-07-12,Ngororero,maize,482.0
2020-07-19,Ngororero,maize,483.0
2020-07-26,Ngororero,maize,498.0
2020-08-02,Ngororero,maize,461.0
2020-08-09,Ngororero,maize,469.0
2020-08-16,Ngororero,maize,458.0
2020-08-23,Ngororero,maize,455.0
2020-08-30,Ngororero,maize,430.0
2020-09-06,Ngororero,maize,408.0
2020-09-13,Ngororero,maize,445.0
2020-09-20,Ngororero,maize,445.0
2020-09-27,Ngororero,maize,385.0
2020-10-04,Ngororero,maize,417.0
2020-10-11,Ngororero,maize,423.0
2020-10-18,Ngororero,maize,408.0
2020-10-25,Ngororero,maize,382.0
2020-11-01,Ngororero,maize,366.0
2020-11-08,Ngororero,maize,381.0
2020-11-15,Ngororero,maize,381.0
2020-11-22,Ngororero,maize,375.0
2020-11-29,Ngororero,maize,369.0
2020-12-06,Ngororero,maize,352.0
2020-12-13,Ngororero,maize,381.0
2020-12-20,Ngororero,maize,384.0
2020-12-27,Ngororero,maize,381.0
2021-01-03,Ngororero,maize,384.0
2021-01-10,Ngororero,maize,406.0
2021-01-17,Ngororero,maize,363.0
2021-01-24,Ngororero,maize,401.0
2021-01-31,Ngororero,maize,365.0
2021-02-07,Ngororero,maize,407.0
2021-02-14,Ngororero,maize,414.0
2021-02-21,Ngororero,maize,390.0
2021-02-28,Ngororero,maize,433.0
2021-03-07,Ngororero,maize,418.0
2021-03-14,Ngororero,maize,432.0
2021-03-21,Ngororero,maize,450.0
2021-03-28,Ngororero,maize,487.0
2021-04-04,Ngororero,maize,493.0
2021-04-11,Ngororero,maize,463.0
2021-04-18,Ngororero,maize,488.0
2021-04-25,Ngororero,maize,501.0
2021-05-02,Ngororero,maize,493.0
2021-05-09,Ngororero,maize,553.0
2021-05-16,Ngororero,maize,517.0
2021-05-23,Ngororero,maize,515.0
2021-05-30,Ngororero,maize,541.0
2021-06-06,Ngororero,maize,516.0
2021-06-13,Ngororero,maize,543.0
2021-06-20,Ngororero,maize,491.0
2021-06-27,Ngororero,maize,513.0
2021-07-04,Ngororero,maize,542.0
2021-07-11,Ngororero,maize,549.0
2021-07-18,Ngororero,maize,500.0
2021-07-25,Ngororero,maize,493.0
2021-08-01,Ngororero,maize,516.0
2021-08-08,Ngororero,maize,486.0
2021-08-15,Ngororero,maize,486.0
2021-08-22,Ngororero,maize,500.0
2021-08-29,Ngororero,maize,465.0
2021-09-05,Ngororero,maize,435.0
2021-09-12,Ngororero,maize,439.0
2021-09-19,Ngororero,maize,456.0
2021-09-26,Ngororero,maize,412.0
2021-10-03,Ngororero,maize,436.0
2021-10-10,Ngororero,maize,408.0
2021-10-17,Ngororero,maize,458.0
2021-10-24,Ngororero,maize,461.0
2021-10-31,Ngororero,maize,394.0
2021-11-07,Ngororero,maize,420.0
2021-11-14,Ngororero,maize,393.0
2021-11-21,Ngororero,maize,402.0
2021-11-28,Ngororero,maize,439.0
2021-12-05,Ngororero,maize,401.0
2021-12-12,Ngororero,maize,404.0
2021-12-19,Ngororero,maize,392.0
2021-12-26,Ngororero,maize,434.0
2022-01-02,Ngororero,maize,359.0
2022-01-09,Ngororero,maize,408.0
2022-01-16,Ngororero,maize,416.0
2022-01-23,Ngororero,maize,406.0
2022-01-30,Ngororero,maize,437.0
2022-02-06,Ngororero,maize,459.0
2022-02-13,Ngororero,maize,413.0
2022-02-20,Ngororero,maize,485.0
2022-02-27,Ngororero,maize,424.0
2022-03-06,Ngororero,maize,490.0
2022-03-13,Ngororero,maize,508.0
2022-03-20,Ngororero,maize,504.0
2022-03-27,Ngororero,maize,514.0
2022-04-03,Ngororero,maize,539.0
2022-04-10,Ngororero,maize,551.0
2022-04-17,Ngororero,maize,537.0
2022-04-24,Ngororero,maize,557.0
2022-05-01,Ngororero,maize,562.0
2022-05-08,Ngororero,maize,559.0
2022-05-15,Ngororero,maize,570.0
2022-05-22,Ngororero,maize,568.0
2022-05-29,Ngororero,maize,584.0
2022-06-05,Ngororero,maize,609.0
2022-06-12,Ngororero,maize,604.0
2022-06-19,Ngororero,maize,638.0
2022-06-26,Ngororero,maize,557.0
2022-07-03,Ngororero,maize,612.0
2022-07-10,Ngororero,maize,600.0
2022-07-17,Ngororero,maize,611.0
2022-07-24,Ngororero,maize,604.0
2022-07-31,Ngororero,maize,581.0
2022-08-07,Ngororero,maize,584.0
2022-08-14,Ngororero,maize,559.0
2022-08-21,Ngororero,maize,577.0
2022-08-28,Ngororero,maize,522.0
2022-09-04,Ngororero,maize,565.0
2022-09-11,Ngororero,maize,542.0
2022-09-18,Ngororero,maize,524.0
2022-09-25,Ngororero,maize,521.0
2022-10-02,Ngororero,maize,515.0
2022-10-09,Ngororero,maize,535.0
2022-10-16,Ngororero,maize,564.0
2022-10-23,Ngororero,maize,519.0
2022-10-30,Ngororero,maize,479.0
2022-11-06,Ngororero,maize,492.0
2022-11-13,Ngororero,maize,488.0
2022-11-20,Ngororero,maize,454.0
2022-11-27,Ngororero,maize,445.0
2022-12-04,Ngororero,maize,463.0
2022-12-11,Ngororero,maize,479.0
2022-12-18,Ngororero,maize,433.0
2022-12-25,Ngororero,maize,452.0
2023-01-01,Ngororero,maize,473.0
2023-01-08,Ngororero,maize,459.0
2023-01-15,Ngororero,maize,485.0
2023-01-22,Ngororero,maize,433.0
2023-01-29,Ngororero,maize,507.0
2023-02-05,Ngororero,maize,431.0
2023-02-12,Ngororero,maize,426.0
2023-02-19,Ngororero,maize,468.0
2023-02-26,Ngororero,maize,454.0
2023-03-05,Ngororero,maize,477.0
2023-03-12,Ngororero,maize,516.0
2023-03-19,Ngororero,maize,522.0
2023-03-26,Ngororero,maize,518.0
2023-04-02,Ngororero,maize,541.0
2023-04-09,Ngororero,maize,534.0
2023-04-16,Ngororero,maize,569.0
2023-04-23,Ngororero,maize,551.0
2023-04-30,Ngororero,maize,542.0
2023-05-07,Ngororero,maize,528.0
2023-05-14,Ngororero,maize,561.0
2023-05-21,Ngororero,maize,544.0
2023-05-28,Ngororero,maize,544.0
2023-06-04,Ngororero,maize,579.0
2023-06-11,Ngororero,maize,536.0
2023-06-18,Ngororero,maize,596.0
2023-06-25,Ngororero,maize,570.0
2023-07-02,Ngororero,maize,556.0
2023-07-09,Ngororero,maize,534.0
2023-07-16,Ngororero,maize,563.0
2023-07-23,Ngororero,maize,544.0
2023-07-30,Ngororero,maize,525.0
2023-08-06,Ngororero,maize,533.0
2023-08-13,Ngororero,maize,490.0
2023-08-20,Ngororero,maize,483.0
2023-08-27,Ngororero,maize,485.0
2023-09-03,Ngororero,maize,498.0
2023-09-10,Ngororero,maize,483.0
2023-09-17,Ngororero,maize,495.0
2023-09-24,Ngororero,maize,449.0
2023-10-01,Ngororero,maize,469.0
2023-10-08,Ngororero,maize,448.0
2023-10-15,Ngororero,maize,425.0
2023-10-22,Ngororero,maize,443.0
2023-10-29,Ngororero,maize,429.0
2023-11-05,Ngororero,maize,410.0
2023-11-12,Ngororero,maize,419.0
2023-11-19,Ngororero,maize,412.0
2023-11-26,Ngororero,maize,409.0
2023-12-03,Ngororero,maize,403.0
2023-12-10,Ngororero,maize,385.0
2023-12-17,Ngororero,maize,412.0
2023-12-24,Ngororero,maize,397.0
2023-12-31,Ngororero,maize,395.0
2024-01-07,Ngororero,maize,408.0
2024-01-14,Ngororero,maize,427.0
2024-01-21,Ngororero,maize,418.0
2024-01-28,Ngororero,maize,407.0
2024-02-04,Ngororero,maize,405.0
2024-02-11,Ngororero,maize,432.0
2024-02-18,Ngororero,maize,380.0
2024-02-25,Ngororero,maize,446.0
2024-03-03,Ngororero,maize,406.0
2024-03-10,Ngororero,maize,455.0
2024-03-17,Ngororero,maize,481.0
2024-03-24,Ngororero,maize,540.0
2024-03-31,Ngororero,maize,539.0
2024-04-07,Ngororero,maize,528.0
2024-04-14,Ngororero,maize,529.0
2024-04-21,Ngororero,maize,493.0
2024-04-28,Ngororero,maize,537.0
2024-05-05,Ngororero,maize,528.0
2024-05-12,Ngororero,maize,528.0
2024-05-19,Ngororero,maize,550.0
2024-05-26,Ngororero,maize,540.0
2024-06-02,Ngororero,maize,567.0
2024-06-09,Ngororero,maize,514.0
2024-06-16,Ngororero,maize,551.0
2024-06-23,Ngororero,maize,532.0
2024-06-30,Ngororero,maize,538.0
2024-07-07,Ngororero,maize,552.0
2024-07-14,Ngororero,maize,521.0
2024-07-21,Ngororero,maize,540.0
2024-07-28,Ngororero,maize,527.0
2024-08-04,Ngororero,maize,511.0
2024-08-11,Ngororero,maize,508.0
2024-08-18,Ngororero,maize,506.0
2024-08-25,Ngororero,maize,486.0
2024-09-01,Ngororero,maize,495.0
2024-09-08,Ngororero,maize,481.0
2024-09-15,Ngororero,maize,466.0
2024-09-22,Ngororero,maize,500.0
2024-09-29,Ngororero,maize,469.0
2024-10-06,Ngororero,maize,447.0
2024-10-13,Ngororero,maize,450.0
2024-10-20,Ngororero,maize,421.0
2024-10-27,Ngororero,maize,426.0
2024-11-03,Ngororero,maize,427.0
2024-11-10,Ngororero,maize,405.0
2024-11-17,Ngororero,maize,432.0
2024-11-24,Ngororero,maize,413.0
2024-12-01,Ngororero,maize,412.0
2024-12-08,Ngororero,maize,407.0
2024-12-15,Ngororero,maize,475.0
2024-12-22,Ngororero,maize,408.0
2024-12-29,Ngororero,maize,383.0
2018-01-07,Nyabihu,maize,312.0
2018-01-14,Nyabihu,maize,358.0
2018-01-21,Nyabihu,maize,370.0
2018-01-28,Nyabihu,maize,334.0
2018-02-04,Nyabihu,maize,375.0
2018-02-11,Nyabihu,maize,369.0
2018-02-18,Nyabihu,maize,356.0
2018-02-25,Nyabihu,maize,361.0
2018-03-04,Nyabihu,maize,377.0
2018-03-11,Nyabihu,maize,430.0
2018-03-18,Nyabihu,maize,429.0
2018-03-25,Nyabihu,maize,417.0
2018-04-01,Nyabihu,maize,438.0
2018-04-08,Nyabihu,maize,487.0
2018-04-15,Nyabihu,maize,461.0
2018-04-22,Nyabihu,maize,480.0
2018-04-29,Nyabihu,maize,479.0
2018-05-06,Nyabihu,maize,481.0
2018-05-13,Nyabihu,maize,482.0
2018-05-20,Nyabihu,maize,500.0
2018-05-27,Nyabihu,maize,499.0
2018-06-03,Nyabihu,maize,493.0
2018-06-10,Nyabihu,maize,475.0
2018-06-17,Nyabihu,maize,495.0
2018-06-24,Nyabihu,maize,485.0
2018-07-01,Nyabihu,maize,477.0
2018-07-08,Nyabihu,maize,530.0
2018-07-15,Nyabihu,maize,445.0
2018-07-22,Nyabihu,maize,488.0
2018-07-29,Nyabihu,maize,447.0
2018-08-05,Nyabihu,maize,462.0
2018-08-12,Nyabihu,maize,501.0
2018-08-19,Nyabihu,maize,426.0
2018-08-26,Nyabihu,maize,423.0
2018-09-02,Nyabihu,maize,428.0
2018-09-09,Nyabihu,maize,404.0
2018-09-16,Nyabihu,maize,429.0
2018-09-23,Nyabihu,maize,393.0
2018-09-30,Nyabihu,maize,408.0
2018-10-07,Nyabihu,maize,364.0
2018-10-14,Nyabihu,maize,347.0
2018-10-21,Nyabihu,maize,371.0
2018-10-28,Nyabihu,maize,339.0
2018-11-04,Nyabihu,maize,395.0
